1	55	0.506
1	55	0.506
1	57	0.554
1	58	0.495
1	249	0.498
1	843	0.414
4	430	0.336
4	681	0.538
4	683	0.642
5	529	0.281
6	162	0
6	308	0
6	648	0
8	121	0.649
8	146	0.614
8	378	0.642
8	471	0.592
8	489	0.586
8	558	0.507
8	559	0.427
8	698	0.691
8	815	0.51
8	956	0.558
9	49	0.397
9	81	0.074
9	271	0.645
11	367	0.547
13	28	0.373
14	724	0
16	196	0.343
17	242	0.495
18	71	0
18	376	0.297
19	445	0.344
21	579	0.422
22	17	0.603
22	55	0.663
22	55	0.663
22	91	0.543
22	91	0.543
22	144	0.681
22	249	0.586
22	279	0.502
22	301	0.574
22	307	0.659
22	308	0.654
22	308	0.654
22	312	0.515
22	335	0.617
22	350	0.624
22	351	0.628
22	352	0.593
22	413	0.622
22	421	0.505
22	434	0.363
22	440	0.713
22	458	0.553
22	493	0.595
22	560	0.722
22	560	0.722
22	572	0.637
22	623	0.564
22	636	0.644
22	653	0.267
22	688	0.462
22	724	0
22	843	0.648
22	915	0.461
22	920	0.607
22	921	0.607
22	956	0.48
22	1255	0.458
24	47	0.59
25	26	0.339
26	10	0.464
26	476	0.62
27	977	0.392
28	91	0.658
28	158	0.699
28	402	0.336
29	53	0.537
29	154	0.407
31	695	0.288
35	524	0.44
35	531	0.438
36	579	0.447
36	588	0.247
36	789	0.335
36	983	0.327
37	579	0.564
38	578	0.784
38	579	0.371
39	579	0.506
40	36	0.654
40	579	0.566
41	579	0.68
42	579	0.904
43	20	0.567
44	724	0
46	378	0.618
46	379	0.545
46	419	0.594
46	420	0.533
46	429	0.54
47	133	0.836
47	344	0.495
47	358	0.544
47	360	0.636
47	797	0
47	1079	0
48	8	0.65
48	66	0.634
48	67	0.579
48	126	0.676
48	127	0.739
48	237	0.51
48	445	0.686
48	448	0.488
48	484	0.675
48	484	0.675
49	81	0.021
49	81	0.021
49	91	0.423
50	48	0.774
50	66	0.539
50	126	0.736
50	127	0.725
50	237	0.637
50	484	0.594
50	537	0.578
50	556	0.751
52	71	0
53	154	0.509
53	307	0.511
53	421	0.374
53	915	0.415
54	853	0
54	857	0
55	56	0.653
55	57	0.624
55	58	0.641
55	58	0.641
55	59	0.622
55	59	0.622
55	91	0.68
55	1148	0.419
56	55	0.653
56	59	0.633
56	131	0.602
56	801	0.338
57	55	0.624
57	56	0.809
57	58	0.694
57	58	0.694
57	131	0.583
57	801	0.282
58	28	0.478
58	55	0.641
58	56	0.674
58	57	0.694
58	59	0.736
58	60	0.585
58	61	0.406
58	617	0.454
58	757	0.586
58	801	0.367
58	1234	0.189
58	1261	0.63
59	55	0.622
59	56	0.633
59	57	0.644
59	58	0.736
59	60	0.697
59	61	0.545
59	61	0.545
59	158	0.584
59	484	0.574
59	757	0.689
59	801	0.342
59	1146	0.527
59	1155	0.609
59	1261	0.669
60	56	0.641
60	57	0.722
60	801	0.348
60	1086	0
61	58	0.406
61	59	0.545
62	131	0.463
62	713	0.495
62	1327	0
63	302	0.661
63	697	0.732
63	1284	0.636
65	47	0.373
68	242	0.595
68	533	0.646
68	1284	0.718
69	154	0.367
69	154	0.367
70	569	0.871
70	1011	0.331
70	1014	0.716
71	76	0
71	78	0
71	80	0
71	105	0
71	134	0
71	135	0
71	180	0
71	278	0
71	447	0
71	448	0
71	458	0
71	522	0
71	523	0
71	528	0
71	541	0
71	552	0
71	722	0
71	734	0
71	766	0
71	767	0
71	768	0
71	774	0
71	814	0
71	818	0
71	872	0
71	939	0
71	1008	0
71	1016	0
71	1048	0
71	1061	0
71	1062	0
71	1065	0
71	1087	0
71	1169	0
72	323	0.504
72	765	0
73	342	0.222
74	72	0
74	447	0
74	457	0
75	57	0.254
75	60	0.327
75	72	0.42
75	91	0.321
75	233	0.382
75	554	0.334
75	572	0.307
75	579	0.286
75	646	0.366
75	648	0.404
75	703	0.328
75	737	0.373
75	907	0.357
75	948	0.244
75	1050	0.304
76	72	0.418
76	233	0.339
76	554	0.412
76	646	0.395
77	75	0.323
77	703	0.119
78	72	0.442
78	74	0
78	79	0.357
78	447	0.459
78	552	0.477
79	144	0.414
79	323	0.501
79	415	0.396
79	428	0.458
79	572	0.391
79	1062	0.282
80	144	0.631
80	648	0.429
81	212	0.195
81	521	0.234
81	521	0.234
81	583	0.275
81	773	0.229
81	984	0.164
81	1170	0.199
82	443	0.758
82	443	0.758
83	94	0.614
83	154	0.258
83	479	0.522
85	28	0.684
85	87	0.626
85	239	0.697
85	340	0.321
85	484	0.439
86	60	0.694
86	393	0.603
87	28	0.732
87	28	0.732
87	55	0.618
87	57	0.619
87	58	0.569
87	59	0.64
87	60	0.627
87	73	0.32
87	88	0.739
87	89	0.757
87	90	0.693
87	172	0.453
87	233	0.601
87	251	0.326
87	251	0.326
87	272	0.637
87	284	0.622
87	284	0.622
87	342	0.662
87	342	0.662
87	421	0.382
87	494	0.686
87	497	0.484
87	574	0.352
87	587	0.586
87	713	0.61
87	757	0.71
87	765	0
87	828	0.605
87	909	0
87	983	0.329
87	988	0
87	994	0.588
87	1127	0.701
87	1248	0.536
87	1259	0.46
88	87	0.739
88	342	0.774
88	393	0.509
88	393	0.509
88	394	0.792
88	395	0
88	493	0.406
89	73	0.322
89	73	0.322
89	91	0.625
89	233	0.441
89	342	0.804
89	497	0.412
89	909	0
89	988	0
90	46	0.593
90	46	0.593
90	60	0.588
90	85	0.667
90	87	0.693
90	340	0.373
90	425	0.277
90	585	0.744
90	988	0
90	1179	0
91	87	0.725
91	87	0.725
91	88	0.508
91	88	0.508
91	89	0.625
92	589	0.418
93	197	0.65
93	714	0.509
93	1161	0.675
93	1193	0.36
93	1196	0.725
94	133	0.647
94	154	0.436
94	211	0.686
94	216	0.692
94	305	0.663
94	389	0.587
94	483	0.574
94	961	0.751
94	1074	0.584
94	1312	0.43
96	118	0.438
96	119	0.63
96	120	0.569
96	122	0.345
96	187	0.504
97	118	0.513
98	187	0.734
98	574	0.621
98	574	0.621
99	574	0.371
100	574	0.371
101	574	0.679
105	144	0
105	368	0
106	664	0.789
106	666	0.704
107	482	0.613
108	714	0.714
111	389	0.731
112	118	0.463
112	118	0.463
113	119	0.683
113	122	0.485
114	118	0.463
115	101	0.661
115	187	0.548
116	279	0.461
116	421	0.497
116	434	0.243
116	493	0.635
116	706	0.45
116	915	0.389
116	920	0.459
116	921	0.459
116	1077	0.578
116	1128	0.467
116	1255	0.381
118	55	0.585
118	97	0.513
118	536	0.634
119	187	0.665
119	478	0.626
119	574	0.636
121	28	0.61
121	165	0.539
121	417	0.602
121	493	0.636
121	648	0.594
121	929	0
121	945	0.432
122	58	0.391
122	574	0.534
123	119	0.61
124	133	0.495
126	112	0.509
126	112	0.509
126	262	0
126	484	0.529
127	66	0.609
127	262	0
127	484	0.618
128	572	0.488
129	65	0.446
131	62	0.463
131	340	0.321
131	713	0.561
131	787	0.528
131	1241	0.632
132	87	0.627
132	89	0.536
133	144	0.806
133	757	0.441
133	1209	0.252
134	447	0.731
134	477	0.32
134	484	0.484
135	165	0.7
136	148	0.44
136	511	0.452
137	60	0.464
137	61	0.384
137	181	0
137	407	0.571
