10971	572	0.695
10971	572	0.695
10971	581	0.694
10971	596	0.774
10971	2309	0.776
10971	2308	0.815
7128	1843	0.876
7128	7186	0.722
7128	7189	0.736
5345	3936	0.581
4961	397	0
4961	2932	0
4961	4137	0
25	1020	0.721
25	1398	0.869
25	5599	0.839
25	1029	0.83
25	7161	0.78
25	5829	0.774
25	5888	0.863
25	5883	0.779
25	7410	1
25	1796	0.882
25	7158	0.817
427	51761	0.498
427	820	0.612
427	2588	1
1145	808	0.602
71	317	0.781
87	280979	0
87	7791	0.716
8038	1950	0.601
4303	355	0.737
185	0	0
185	3716	0.635
186	4683	0.387
11214	387	0.691
207	4303	0.943
207	572	0.744
207	572	0.744
207	842	0.69
207	842	0.69
207	1385	0.82
207	2309	0.919
207	5871	0
207	2908	0.899
207	2931	0.682
207	2932	0.914
207	2932	0.914
207	2792	0.697
207	3320	0.874
207	3551	0.766
207	1147	0.828
207	8517	0.894
207	4193	0.907
207	4214	1
207	4293	0
207	2475	0.732
207	4846	0.873
207	5058	0.703
207	5894	0.867
207	5894	0.867
207	5879	0.763
207	6647	0.77
207	6774	0.97
207	7015	0.649
207	7248	0.768
207	280979	0
207	2308	0.931
207	4216	1
207	4294	1
207	4294	1
207	7158	0.876
207	4296	0.8
657	1386	0.53
353	5562	0.875
5562	31	0.731
5562	1026	0.832
4878	2983	0.691
317	842	0.889
317	54205	0.624
317	57591	0.673
324	8312	0.779
324	1499	0.83
333	7314	0.669
375	5581	0.831
375	5333	0.849
392	387	0.613
392	9475	0.662
392	11113	0.619
392	5305	1
393	387	0.652
394	29984	0.898
394	387	0.652
395	387	0.599
9138	392	0.808
9138	387	0.713
9826	387	0.696
7984	387	0
405	196	0.69
10097	280979	0
4217	5599	0.689
4217	6416	1
4217	5606	0.689
4217	5608	0.666
4217	5609	0.762
1386	3725	0.793
1386	3458	0.478
1386	3558	0.478
1386	3565	0.556
1386	0	0
1386	7193	0
472	25	0.616
472	672	0.577
472	675	0.596
472	1111	0.763
472	11200	0.945
472	2177	0.777
472	4683	0.734
472	4790	0.632
472	7157	0.712
472	7157	0.712
51761	820	0.524
51761	820	0.524
51761	842	0.495
545	472	0.846
545	672	0.629
545	1111	0.769
545	11200	0.918
545	2177	0.805
545	7157	0.794
545	1263	0.688
545	5884	0.847
551	0	0
8312	1499	0.706
8312	2931	0.657
8312	4214	1
8312	4216	1
154	0	0
154	0	0
572	578	0.807
572	581	0.648
572	596	0.775
572	596	0.775
572	598	0.736
572	598	0.736
572	842	0.708
572	599	0.76
578	572	0.807
578	598	0.695
578	56616	0.56
578	1329	0.731
581	572	0.648
581	578	0.708
581	596	0.832
581	596	0.832
581	56616	0.585
581	1329	0.647
596	317	0.578
596	572	0.775
596	578	0.856
596	581	0.832
596	598	0.797
596	637	0.847
596	638	0
596	6609	0.527
596	10018	0.615
596	1329	0.753
596	9445	0.756
596	5366	0.838
598	317	0.542
598	572	0.736
598	578	0.695
598	581	0.815
598	596	0.797
598	637	0.746
598	638	0
598	638	0
598	54205	0.742
598	7157	0.764
598	10018	0.808
598	1329	0.692
598	79370	0.746
598	666	0.857
598	5366	0.818
637	578	0.803
637	581	0.767
637	1329	0.882
637	7417	0.839
638	596	0
638	598	0
332	56616	0.452
332	331	0.632
332	56604	0
29760	2885	0.796
29760	7409	0.962
29760	5336	0.913
659	1386	0.487
695	355	0.871
695	5335	0.787
695	5336	0.853
8945	1499	0.352
8945	1499	0.352
2889	5906	0.785
2889	54386	0.458
2889	4893	0.545
0	824	0
0	889	0
0	816	0
0	0	0
0	1452	0
0	1455	0
0	30818	0
0	2978	0
0	4772	0
0	4790	0
0	4846	0
0	50818	0
0	5578	0
0	5319	0
0	5524	0
0	2185	0
0	111	0
0	89	0
0	801	0
0	821	0
0	811	0
0	10156	0
0	8448	0
0	1759	0
0	3208	0
0	23413	0
0	22895	0
0	10125	0
0	6717	0
0	9900	0
0	6853	0
0	6857	0
0	7447	0
0	4934	0
23523	10014	0.859
23523	0	0
790	1676	0.762
5535	23523	0
5535	4772	0
5535	4842	0
823	581	0.702
823	637	0.869
823	23523	0.735
823	842	0.645
823	5747	0.811
823	5829	0.811
823	5879	0.919
823	387	0.886
823	7094	0.909
823	4137	0.646
823	7430	0.764
823	2890	0.613
823	4133	0.454
823	2903	0.677
823	6712	0.711
824	23523	0.624
824	5747	0.683
824	5829	0.73
824	7094	0.798
831	823	0.885
831	7430	0.639
889	23523	0.557
889	5535	0
889	8536	0
889	4772	0.585
889	2185	0.519
8536	1385	0
8536	10014	0
8536	4208	0
8536	9734	0
8536	5879	0
8536	6853	0
816	1385	0.745
816	4137	0.62
820	10411	0.695
820	5567	0.654
820	5567	0.654
820	5576	0.65
820	11069	0.529
820	5566	0.528
820	1260	0.441
10487	4661	0.733
10487	4661	0.733
10498	1387	0.933
10498	1499	0.56
10498	2033	0.976
843	317	0.61
843	836	0.796
843	2188	0.384
843	248	0
843	7157	0.646
835	637	0.809
835	4000	0.787
836	317	0.72
836	317	0.72
836	572	0.741
836	581	0.66
836	596	0.788
836	598	0.719
836	637	0.796
836	790	0.774
836	839	0.907
836	840	0.949
836	841	0.732
836	5591	0.797
836	5747	0.78
836	6711	0.741
836	6711	0.741
836	2620	0.694
836	2934	0.66
836	2934	0.66
836	1676	0.924
836	1676	0.924
836	4214	1
836	5062	0.961
836	142	0.851
836	5925	0.737
836	6093	0.749
836	331	0.921
836	10018	0.537
836	0	0
836	1982	0.762
836	4207	0
836	5305	1
836	10887	1
836	5527	0.708
836	22985	0.81
836	4170	0.797
836	4719	0.56
839	836	0.907
839	1676	0.915
839	4000	0.751
839	4000	0.751
839	4001	0.773
839	84823	0
839	5058	0.516
840	790	0.771
840	790	0.771
840	842	0.738
840	5747	0.802
840	1676	0.969
840	142	0.835
840	4207	0
840	10887	0.758
841	4217	0.542
841	4217	0.542
841	637	0.751
841	843	0.881
841	836	0.732
841	248	0
841	9525	0.704
841	8737	0.85
841	10887	0.758
841	9191	0.647
842	836	0.697
842	836	0.697
842	839	0.73
842	839	0.73
842	840	0.738
847	6098	1
867	1956	0.702
867	5335	0.737
867	7535	0.858
867	916	0.708
867	2263	0.756
867	10818	0.778
1387	3725	0.928
1387	1499	0.556
1387	2002	1
1387	2099	0.888
1387	7088	0.922
1387	3932	0.573
1387	8874	0.589
1387	8850	0.826
1387	6932	0.794
1387	10011	0.771
890	983	0.772
890	1017	0.822
890	1019	0.797
890	1021	0.794
890	1869	0.855
891	983	0.844
595	1869	0.697
595	5925	0.679
595	5925	0.679
894	5925	0.708
896	5925	0.207
898	5925	0.741
0	1385	0
0	3708	0
929	7097	0.683
929	7099	0.73
948	1432	0.676
920	7535	0.82
5788	3932	0.722
995	983	0.759
995	983	0.759
993	1017	0.759
993	1021	0.696
995	983	0.759
997	898	0.905
997	1869	0.795
998	5871	0
998	4214	1
998	4293	0
998	5058	0.738
998	8936	0.488
998	4216	1
998	4294	1
998	4294	1
998	7454	0.582
998	10188	0.666
998	4296	0.601
983	572	0.66
983	891	0.844
983	5347	0.87
1017	1869	0.717
1017	5715	0.716
1017	5925	0.688
1020	317	0.529
1020	84152	1
1020	5604	0.716
1020	5058	0.747
1020	4137	0.742
1020	282378	0
1020	4744	0.715
1021	596	0.726
1021	5925	0.615
1022	1017	0.842
1050	3725	1
1111	995	0.798
1111	995	0.798
1111	5545	0.868
1111	7157	0.838
11200	672	0.588
11200	5545	0.482
11200	7157	0.747
1123	5879	1
8646	659	1
56616	332	0.452
56616	248	0
56616	331	0.671
56616	330	0.671
56616	79444	0.608
329	836	0.815
329	840	0.771
3725	1385	0.967
3725	10018	0.409
3725	8739	0.747
1452	4772	0.75
1452	11076	0.695
1452	7157	0.696
1455	84152	1
1456	1409	0
1456	5187	0
1457	324	0.634
1457	637	0.65
1457	638	0
1457	8215	0
1457	5601	0.742
1457	5601	0.742
1457	6722	0.722
1457	7471	0.621
9575	406	0.917
4609	1029	0.886
4609	6667	0.906
1073	317	0.62
1385	1387	0.905
1385	2668	0.63
1385	0	0
