1	55	0.648
1	55	0.648
1	57	0.692
1	58	0.627
1	249	0.55
1	843	0.696
4	430	0.553
4	681	0.68
4	683	0.686
5	529	0.42
6	162	0
6	308	0
6	648	0
8	121	0.682
8	146	0.515
8	378	0.624
8	471	0.561
8	489	0.613
8	558	0.631
8	559	0.575
8	698	0.492
8	815	1
8	956	0.503
9	49	0
9	81	0.34
9	271	0.479
11	367	0.106
13	28	0.595
14	724	0
16	196	0.61
17	242	0.632
18	71	0
18	376	0.531
19	445	0.588
21	579	0.532
22	17	0.502
22	55	0.553
22	55	0.553
22	91	0.517
22	91	0.517
22	144	0.405
22	249	0.439
22	279	0.767
22	301	0.41
22	307	0.704
22	308	0.741
22	308	0.741
22	312	0.185
22	335	0.625
22	350	0.747
22	351	0.728
22	352	0.514
22	413	0.63
22	421	0.711
22	434	0.716
22	440	0.659
22	458	0.452
22	493	0.735
22	560	0.766
22	560	0.766
22	572	0.575
22	623	0.529
22	636	0.489
22	653	0.512
22	688	0.519
22	724	0
22	843	0.491
22	915	0.605
22	920	0.618
22	921	0.618
22	956	0.481
22	1255	0.753
24	47	0.369
25	26	0.223
26	10	0.42
26	476	0.604
27	977	0.276
28	91	0.558
28	158	0.509
28	402	0.571
29	53	0.725
29	154	0.663
31	695	1
35	524	0.588
35	531	0.815
36	579	0.583
36	588	0.501
36	789	0.395
36	983	0.128
37	579	0.674
38	578	1
38	579	0.786
39	579	0.398
40	36	0.601
40	579	0.629
41	579	0.62
42	579	0.593
43	20	0.897
44	724	0
46	378	0.637
46	379	0.649
46	419	0.471
46	420	0.471
46	429	0.738
47	133	0.839
47	344	0.69
47	358	0.287
47	360	0.393
47	797	0
47	1079	0
48	8	0.674
48	66	0.572
48	67	0.523
48	126	0.865
48	127	0.82
48	237	0.611
48	445	0.601
48	448	0.528
48	484	0.588
48	484	0.588
49	81	0
49	81	0
49	91	0
50	48	0.86
50	66	0.549
50	126	0.856
50	127	0.793
50	237	0.595
50	484	0.565
50	537	0.864
50	556	1
52	71	0
53	154	0.768
53	307	0.638
53	421	0.688
53	915	0.677
54	853	0
54	857	0
55	56	0.648
55	57	0.685
55	58	0.562
55	58	0.562
55	59	0.705
55	59	0.705
55	91	0.64
55	1148	0.627
56	55	0.648
56	59	0.913
56	131	1
56	801	0
57	55	0.685
57	56	0.846
57	58	0.851
57	58	0.851
57	131	1
57	801	0
58	28	0.572
58	55	0.562
58	56	0.757
58	57	0.851
58	59	0.792
58	60	0.604
58	61	1
58	617	1
58	757	0.605
58	801	0
58	1234	0.593
58	1261	1
59	55	0.705
59	56	0.913
59	57	0.875
59	58	0.792
59	60	0.723
59	61	1
59	61	1
59	158	0.6
59	484	0.666
59	757	0.725
59	801	0
59	1146	0.83
59	1155	0.883
59	1261	1
60	56	0.775
60	57	0.661
60	801	0
60	1086	0.654
61	58	1
61	59	1
62	131	1
62	713	0.682
62	1327	0
63	302	0.748
63	697	0.603
63	1284	0.54
65	47	0.344
68	242	0.55
68	533	0.419
68	1284	0.414
69	154	0.622
69	154	0.622
70	569	0.838
70	1011	1
70	1014	0.815
71	76	0
71	78	0
71	80	0
71	105	0
71	134	0
71	135	0
71	180	0
71	278	0
71	447	0
71	448	0
71	458	0
71	522	0
71	523	0
71	528	0
71	541	0
71	552	0
71	722	0
71	734	0
71	766	0
71	767	0
71	768	0
71	774	0
71	814	0
71	818	0
71	872	0
71	939	0
71	1008	0
71	1016	0
71	1048	0
71	1061	0
71	1062	0
71	1065	0
71	1087	0
71	1169	0
72	323	0.145
72	765	0
73	342	0.815
74	72	0
74	447	0
74	457	0
75	57	0.615
75	60	0.664
75	72	0.145
75	91	0.735
75	233	0.545
75	554	0.724
75	572	0.587
75	579	0.609
75	646	0.614
75	648	0.637
75	703	0.635
75	737	0.448
75	907	0.623
75	948	0.434
75	1050	0.262
76	72	0.145
76	233	0.559
76	554	0.682
76	646	0.606
77	75	0.518
77	703	0.787
78	72	0.226
78	74	0
78	79	0.562
78	447	0.454
78	552	0.411
79	144	0.389
79	323	0.536
79	415	0.412
79	428	0.54
79	572	0.574
79	1062	0.541
80	144	0.606
80	648	0.606
81	212	1
81	521	1
81	521	1
81	583	1
81	773	1
81	984	1
81	1170	0.187
82	443	0
82	443	0
83	94	0.558
83	154	0.631
83	479	0.637
85	28	0.503
85	87	0.827
85	239	0.598
85	340	0.418
85	484	0.593
86	60	0.715
86	393	0.688
87	28	0.354
87	28	0.354
87	55	0.401
87	57	0.47
87	58	0.462
87	59	0.495
87	60	0.404
87	73	0.398
87	88	0.866
87	89	0.872
87	90	0.887
87	172	0.386
87	233	0.444
87	251	0.397
87	251	0.397
87	272	0
87	284	0.381
87	284	0.381
87	342	1
87	342	1
87	421	0.383
87	494	0.402
87	497	0.519
87	574	0.47
87	587	0.364
87	713	0.419
87	757	0.406
87	765	0
87	828	0.365
87	909	0
87	983	0.231
87	988	0
87	994	0.359
87	1127	0.462
87	1248	0.421
87	1259	0.386
88	87	0.866
88	342	1
88	393	0.587
88	393	0.587
88	394	0
88	395	0.477
88	493	0.521
89	73	0.393
89	73	0.393
89	91	0.786
89	233	0.517
89	342	1
89	497	0.614
89	909	0
89	988	0
90	46	0.425
90	46	0.425
90	60	0.488
90	85	0.934
90	87	0.887
90	340	0.419
90	425	0.5
90	585	0.571
90	988	0
90	1179	0.473
91	87	0.824
91	87	0.824
91	88	0.788
91	88	0.788
91	89	0.786
92	589	0.489
93	197	0.532
93	714	0.548
93	1161	0.623
93	1193	0.598
93	1196	0.561
94	133	0.722
94	154	0.716
94	211	0.61
94	216	0.643
94	305	0.595
94	389	0.528
94	483	0.468
94	961	0.726
94	1074	0.594
94	1312	0.587
